Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Derived_Seed,Search_Independent_Fixed_k,Index_Hash,Search_Stage
R03_F05_k08_Native_ET_Physics,3,5,R03_F05,8,Native_ET_Physics,1065,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k08_Native_RF_Physics,3,5,R03_F05,8,Native_RF_Physics,1065,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k08_RegressorChain_ET_Physics,3,5,R03_F05,8,RegressorChain_ET_Physics,1065,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k09_Independent_ET_Physics,3,5,R03_F05,9,Independent_ET_Physics,1066,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k09_Native_ET_Physics,3,5,R03_F05,9,Native_ET_Physics,1066,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k09_Native_RF_Physics,3,5,R03_F05,9,Native_RF_Physics,1066,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k09_RegressorChain_ET_Physics,3,5,R03_F05,9,RegressorChain_ET_Physics,1066,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k10_Independent_ET_Physics,3,5,R03_F05,10,Independent_ET_Physics,1067,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k10_Native_ET_Physics,3,5,R03_F05,10,Native_ET_Physics,1067,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k10_Native_RF_Physics,3,5,R03_F05,10,Native_RF_Physics,1067,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k10_RegressorChain_ET_Physics,3,5,R03_F05,10,RegressorChain_ET_Physics,1067,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k11_Independent_ET_Physics,3,5,R03_F05,11,Independent_ET_Physics,1068,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k11_Native_ET_Physics,3,5,R03_F05,11,Native_ET_Physics,1068,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k11_Native_RF_Physics,3,5,R03_F05,11,Native_RF_Physics,1068,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k11_RegressorChain_ET_Physics,3,5,R03_F05,11,RegressorChain_ET_Physics,1068,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k12_Independent_ET_Physics,3,5,R03_F05,12,Independent_ET_Physics,1069,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k12_Native_ET_Physics,3,5,R03_F05,12,Native_ET_Physics,1069,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k12_Native_RF_Physics,3,5,R03_F05,12,Native_RF_Physics,1069,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k12_RegressorChain_ET_Physics,3,5,R03_F05,12,RegressorChain_ET_Physics,1069,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k13_Independent_ET_Physics,3,5,R03_F05,13,Independent_ET_Physics,1070,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k13_Native_ET_Physics,3,5,R03_F05,13,Native_ET_Physics,1070,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k13_Native_RF_Physics,3,5,R03_F05,13,Native_RF_Physics,1070,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k13_RegressorChain_ET_Physics,3,5,R03_F05,13,RegressorChain_ET_Physics,1070,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k14_Independent_ET_Physics,3,5,R03_F05,14,Independent_ET_Physics,1071,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k14_Native_ET_Physics,3,5,R03_F05,14,Native_ET_Physics,1071,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k14_Native_RF_Physics,3,5,R03_F05,14,Native_RF_Physics,1071,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k14_RegressorChain_ET_Physics,3,5,R03_F05,14,RegressorChain_ET_Physics,1071,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k15_Independent_ET_Physics,3,5,R03_F05,15,Independent_ET_Physics,1072,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k15_Native_ET_Physics,3,5,R03_F05,15,Native_ET_Physics,1072,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k15_Native_RF_Physics,3,5,R03_F05,15,Native_RF_Physics,1072,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k15_RegressorChain_ET_Physics,3,5,R03_F05,15,RegressorChain_ET_Physics,1072,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k16_Independent_ET_Physics,3,5,R03_F05,16,Independent_ET_Physics,1073,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k16_Native_ET_Physics,3,5,R03_F05,16,Native_ET_Physics,1073,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k16_Native_RF_Physics,3,5,R03_F05,16,Native_RF_Physics,1073,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k16_RegressorChain_ET_Physics,3,5,R03_F05,16,RegressorChain_ET_Physics,1073,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k17_Independent_ET_Physics,3,5,R03_F05,17,Independent_ET_Physics,1074,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k17_Native_ET_Physics,3,5,R03_F05,17,Native_ET_Physics,1074,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k17_Native_RF_Physics,3,5,R03_F05,17,Native_RF_Physics,1074,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R03_F05_k17_RegressorChain_ET_Physics,3,5,R03_F05,17,RegressorChain_ET_Physics,1074,True,b0b9467ac675984acee7d61fad59d83f7b4dbc3fa434ea8a18528a3a0b0fcab9,outer_fixed_k
R04_F01_k03_Independent_ET_Physics,4,1,R04_F01,3,Independent_ET_Physics,1061,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k03_Native_ET_Physics,4,1,R04_F01,3,Native_ET_Physics,1061,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k03_Native_RF_Physics,4,1,R04_F01,3,Native_RF_Physics,1061,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k03_RegressorChain_ET_Physics,4,1,R04_F01,3,RegressorChain_ET_Physics,1061,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k04_Independent_ET_Physics,4,1,R04_F01,4,Independent_ET_Physics,1062,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k04_Native_ET_Physics,4,1,R04_F01,4,Native_ET_Physics,1062,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k04_Native_RF_Physics,4,1,R04_F01,4,Native_RF_Physics,1062,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k04_RegressorChain_ET_Physics,4,1,R04_F01,4,RegressorChain_ET_Physics,1062,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k05_Independent_ET_Physics,4,1,R04_F01,5,Independent_ET_Physics,1063,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k05_Native_ET_Physics,4,1,R04_F01,5,Native_ET_Physics,1063,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k05_Native_RF_Physics,4,1,R04_F01,5,Native_RF_Physics,1063,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k05_RegressorChain_ET_Physics,4,1,R04_F01,5,RegressorChain_ET_Physics,1063,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k06_Independent_ET_Physics,4,1,R04_F01,6,Independent_ET_Physics,1064,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k06_Native_ET_Physics,4,1,R04_F01,6,Native_ET_Physics,1064,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k06_Native_RF_Physics,4,1,R04_F01,6,Native_RF_Physics,1064,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k06_RegressorChain_ET_Physics,4,1,R04_F01,6,RegressorChain_ET_Physics,1064,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k07_Independent_ET_Physics,4,1,R04_F01,7,Independent_ET_Physics,1065,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k07_Native_ET_Physics,4,1,R04_F01,7,Native_ET_Physics,1065,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k07_Native_RF_Physics,4,1,R04_F01,7,Native_RF_Physics,1065,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k07_RegressorChain_ET_Physics,4,1,R04_F01,7,RegressorChain_ET_Physics,1065,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k08_Independent_ET_Physics,4,1,R04_F01,8,Independent_ET_Physics,1066,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k08_Native_ET_Physics,4,1,R04_F01,8,Native_ET_Physics,1066,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k08_Native_RF_Physics,4,1,R04_F01,8,Native_RF_Physics,1066,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k08_RegressorChain_ET_Physics,4,1,R04_F01,8,RegressorChain_ET_Physics,1066,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k09_Independent_ET_Physics,4,1,R04_F01,9,Independent_ET_Physics,1067,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k09_Native_ET_Physics,4,1,R04_F01,9,Native_ET_Physics,1067,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k09_Native_RF_Physics,4,1,R04_F01,9,Native_RF_Physics,1067,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k09_RegressorChain_ET_Physics,4,1,R04_F01,9,RegressorChain_ET_Physics,1067,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k10_Independent_ET_Physics,4,1,R04_F01,10,Independent_ET_Physics,1068,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k10_Native_ET_Physics,4,1,R04_F01,10,Native_ET_Physics,1068,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k10_Native_RF_Physics,4,1,R04_F01,10,Native_RF_Physics,1068,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k10_RegressorChain_ET_Physics,4,1,R04_F01,10,RegressorChain_ET_Physics,1068,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k11_Independent_ET_Physics,4,1,R04_F01,11,Independent_ET_Physics,1069,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k11_Native_ET_Physics,4,1,R04_F01,11,Native_ET_Physics,1069,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k11_Native_RF_Physics,4,1,R04_F01,11,Native_RF_Physics,1069,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k11_RegressorChain_ET_Physics,4,1,R04_F01,11,RegressorChain_ET_Physics,1069,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k12_Independent_ET_Physics,4,1,R04_F01,12,Independent_ET_Physics,1070,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k12_Native_ET_Physics,4,1,R04_F01,12,Native_ET_Physics,1070,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k12_Native_RF_Physics,4,1,R04_F01,12,Native_RF_Physics,1070,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k12_RegressorChain_ET_Physics,4,1,R04_F01,12,RegressorChain_ET_Physics,1070,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k13_Independent_ET_Physics,4,1,R04_F01,13,Independent_ET_Physics,1071,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k13_Native_ET_Physics,4,1,R04_F01,13,Native_ET_Physics,1071,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k13_Native_RF_Physics,4,1,R04_F01,13,Native_RF_Physics,1071,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k13_RegressorChain_ET_Physics,4,1,R04_F01,13,RegressorChain_ET_Physics,1071,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k14_Independent_ET_Physics,4,1,R04_F01,14,Independent_ET_Physics,1072,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k14_Native_ET_Physics,4,1,R04_F01,14,Native_ET_Physics,1072,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k14_Native_RF_Physics,4,1,R04_F01,14,Native_RF_Physics,1072,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k14_RegressorChain_ET_Physics,4,1,R04_F01,14,RegressorChain_ET_Physics,1072,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k15_Independent_ET_Physics,4,1,R04_F01,15,Independent_ET_Physics,1073,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k15_Native_ET_Physics,4,1,R04_F01,15,Native_ET_Physics,1073,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k15_Native_RF_Physics,4,1,R04_F01,15,Native_RF_Physics,1073,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k15_RegressorChain_ET_Physics,4,1,R04_F01,15,RegressorChain_ET_Physics,1073,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k16_Independent_ET_Physics,4,1,R04_F01,16,Independent_ET_Physics,1074,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k16_Native_ET_Physics,4,1,R04_F01,16,Native_ET_Physics,1074,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k16_Native_RF_Physics,4,1,R04_F01,16,Native_RF_Physics,1074,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k16_RegressorChain_ET_Physics,4,1,R04_F01,16,RegressorChain_ET_Physics,1074,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k17_Independent_ET_Physics,4,1,R04_F01,17,Independent_ET_Physics,1075,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k17_Native_ET_Physics,4,1,R04_F01,17,Native_ET_Physics,1075,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k17_Native_RF_Physics,4,1,R04_F01,17,Native_RF_Physics,1075,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F01_k17_RegressorChain_ET_Physics,4,1,R04_F01,17,RegressorChain_ET_Physics,1075,True,02cbb96fbed72648827a93a97f0129355483262cb02302396b38799ac9bf1eeb,outer_fixed_k
R04_F02_k03_Independent_ET_Physics,4,2,R04_F02,3,Independent_ET_Physics,1062,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k03_Native_ET_Physics,4,2,R04_F02,3,Native_ET_Physics,1062,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k03_Native_RF_Physics,4,2,R04_F02,3,Native_RF_Physics,1062,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k03_RegressorChain_ET_Physics,4,2,R04_F02,3,RegressorChain_ET_Physics,1062,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k04_Independent_ET_Physics,4,2,R04_F02,4,Independent_ET_Physics,1063,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k04_Native_ET_Physics,4,2,R04_F02,4,Native_ET_Physics,1063,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k04_Native_RF_Physics,4,2,R04_F02,4,Native_RF_Physics,1063,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k04_RegressorChain_ET_Physics,4,2,R04_F02,4,RegressorChain_ET_Physics,1063,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k05_Independent_ET_Physics,4,2,R04_F02,5,Independent_ET_Physics,1064,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k05_Native_ET_Physics,4,2,R04_F02,5,Native_ET_Physics,1064,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k05_Native_RF_Physics,4,2,R04_F02,5,Native_RF_Physics,1064,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k05_RegressorChain_ET_Physics,4,2,R04_F02,5,RegressorChain_ET_Physics,1064,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k06_Independent_ET_Physics,4,2,R04_F02,6,Independent_ET_Physics,1065,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k06_Native_ET_Physics,4,2,R04_F02,6,Native_ET_Physics,1065,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k06_Native_RF_Physics,4,2,R04_F02,6,Native_RF_Physics,1065,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k06_RegressorChain_ET_Physics,4,2,R04_F02,6,RegressorChain_ET_Physics,1065,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k07_Independent_ET_Physics,4,2,R04_F02,7,Independent_ET_Physics,1066,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k07_Native_ET_Physics,4,2,R04_F02,7,Native_ET_Physics,1066,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k07_Native_RF_Physics,4,2,R04_F02,7,Native_RF_Physics,1066,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k07_RegressorChain_ET_Physics,4,2,R04_F02,7,RegressorChain_ET_Physics,1066,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k08_Independent_ET_Physics,4,2,R04_F02,8,Independent_ET_Physics,1067,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k08_Native_ET_Physics,4,2,R04_F02,8,Native_ET_Physics,1067,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k08_Native_RF_Physics,4,2,R04_F02,8,Native_RF_Physics,1067,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k08_RegressorChain_ET_Physics,4,2,R04_F02,8,RegressorChain_ET_Physics,1067,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k09_Independent_ET_Physics,4,2,R04_F02,9,Independent_ET_Physics,1068,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k09_Native_ET_Physics,4,2,R04_F02,9,Native_ET_Physics,1068,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k09_Native_RF_Physics,4,2,R04_F02,9,Native_RF_Physics,1068,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k09_RegressorChain_ET_Physics,4,2,R04_F02,9,RegressorChain_ET_Physics,1068,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k10_Independent_ET_Physics,4,2,R04_F02,10,Independent_ET_Physics,1069,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k10_Native_ET_Physics,4,2,R04_F02,10,Native_ET_Physics,1069,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k10_Native_RF_Physics,4,2,R04_F02,10,Native_RF_Physics,1069,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k10_RegressorChain_ET_Physics,4,2,R04_F02,10,RegressorChain_ET_Physics,1069,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k11_Independent_ET_Physics,4,2,R04_F02,11,Independent_ET_Physics,1070,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k11_Native_ET_Physics,4,2,R04_F02,11,Native_ET_Physics,1070,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k11_Native_RF_Physics,4,2,R04_F02,11,Native_RF_Physics,1070,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k11_RegressorChain_ET_Physics,4,2,R04_F02,11,RegressorChain_ET_Physics,1070,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
R04_F02_k12_Independent_ET_Physics,4,2,R04_F02,12,Independent_ET_Physics,1071,True,fbaa0bd85ecced94b8a49a4cd79e4a51b6b0329b0512eafb92a1a9adfe6aee7e,outer_fixed_k
